customer_type,customer,date,item,customer_cat
B-to-B,acfff,2023-02-03,item_21,cat_1
B-to-B,acfff,2023-02-10,item_10,cat_1
B-to-B,acfff,2023-03-31,item_21,cat_1
B-to-B,acfff,2023-06-06,item_13,cat_1
B-to-B,acfff,2023-09-06,item_19,cat_1
B-to-B,acfff,2023-09-20,item_24,cat_1
B-to-B,acfff,2023-09-28,item_12,cat_1
B-to-B,acfff,2023-10-25,item_10,cat_1
B-to-B,acfff,2024-02-15,item_21,cat_1
B-to-B,acfff,2024-08-22,item_10,cat_1
B-to-B,acfff,2024-09-10,item_19,cat_1
B-to-B,acfff,2024-09-23,item_24,cat_1
B-to-B,acfff,2024-10-15,item_10,cat_1
B-to-B,acfff,2025-01-30,item_12,cat_1
B-to-B,acfff,2025-02-18,item_17,cat_1
B-to-B,acfff,2025-03-26,item_15,cat_1
B-to-B,acfff,2025-06-05,item_10,cat_1
B-to-B,acfff,2025-06-06,item_21,cat_1
B-to-B,acfff,2025-06-16,item_10,cat_1
B-to-B,acfff,2025-09-01,item_13,cat_1
B-to-B,acfff,2025-09-23,item_19,cat_1
B-to-B,acfff,2025-10-08,item_10,cat_1
B-to-B,5c27f,2018-07-03,item_10,cat_1
B-to-B,5c27f,2018-08-06,item_21,cat_1
B-to-B,5c27f,2018-09-10,item_24,cat_1
B-to-B,5c27f,2018-09-28,item_17,cat_1
B-to-B,5c27f,2018-10-08,item_24,cat_1
B-to-B,5c27f,2018-10-26,item_10,cat_1
B-to-B,5c27f,2018-11-23,item_21,cat_1
B-to-B,5c27f,2018-12-13,item_24,cat_1
B-to-B,5c27f,2018-12-17,item_17,cat_1
B-to-B,5c27f,2018-12-21,item_17,cat_1
B-to-B,5c27f,2019-02-04,item_10,cat_1
B-to-B,5c27f,2019-02-24,item_10,cat_1
B-to-B,5c27f,2019-02-26,item_19,cat_1
B-to-B,5c27f,2019-04-03,item_21,cat_1
B-to-B,5c27f,2019-04-24,item_10,cat_1
B-to-B,5c27f,2019-04-26,item_17,cat_1
B-to-B,5c27f,2019-05-09,item_21,cat_1
B-to-B,5c27f,2019-06-12,item_21,cat_1
B-to-B,5c27f,2019-06-12,item_25,cat_1
B-to-B,5c27f,2019-08-01,item_10,cat_1
B-to-B,5c27f,2019-08-12,item_10,cat_1
B-to-B,5c27f,2019-09-11,item_24,cat_1
B-to-B,5c27f,2019-09-26,item_15,cat_1
B-to-B,5c27f,2019-11-14,item_10,cat_1
B-to-B,5c27f,2019-11-26,item_24,cat_1
B-to-B,5c27f,2019-12-12,item_17,cat_1
B-to-B,5c27f,2019-12-17,item_10,cat_1
B-to-B,5c27f,2020-01-07,item_25,cat_1
B-to-B,5c27f,2020-05-05,item_10,cat_1
B-to-B,5c27f,2020-05-28,item_19,cat_1
B-to-B,5c27f,2020-06-30,item_10,cat_1
B-to-B,5c27f,2020-08-07,item_10,cat_1
B-to-B,5c27f,2020-08-26,item_21,cat_1
B-to-B,5c27f,2020-09-09,item_10,cat_1
B-to-B,5c27f,2020-09-10,item_10,cat_1
B-to-B,5c27f,2020-11-09,item_21,cat_1
B-to-B,5c27f,2020-12-09,item_24,cat_1
B-to-B,5c27f,2021-02-18,item_19,cat_1
B-to-B,5c27f,2021-03-02,item_10,cat_1
B-to-B,5c27f,2021-06-08,item_10,cat_1
B-to-B,5c27f,2021-08-16,item_10,cat_1
B-to-B,5c27f,2021-09-15,item_17,cat_1
B-to-B,5c27f,2021-09-21,item_17,cat_1
B-to-B,5c27f,2021-10-01,item_24,cat_1
B-to-B,5c27f,2021-12-21,item_10,cat_1
B-to-B,5c27f,2022-02-01,item_10,cat_1
B-to-B,5c27f,2022-02-16,item_25,cat_1
B-to-B,5c27f,2022-02-27,item_10,cat_1
B-to-B,5c27f,2022-05-09,item_17,cat_1
B-to-B,5c27f,2022-06-22,item_17,cat_1
B-to-B,5c27f,2022-07-05,item_21,cat_1
B-to-B,5c27f,2022-08-10,item_10,cat_1
B-to-B,5c27f,2022-08-10,item_17,cat_1
B-to-B,5c27f,2022-09-16,item_24,cat_1
B-to-B,5c27f,2022-09-20,item_10,cat_1
B-to-B,5c27f,2022-11-09,item_10,cat_1
B-to-B,5c27f,2022-11-11,item_13,cat_1
B-to-B,5c27f,2023-01-09,item_13,cat_1
B-to-B,5c27f,2023-02-28,item_19,cat_1
B-to-B,5c27f,2023-03-29,item_21,cat_1
B-to-B,5c27f,2023-04-12,item_10,cat_1
B-to-B,5c27f,2023-05-04,item_17,cat_1
B-to-B,5c27f,2023-05-26,item_10,cat_1
B-to-B,5c27f,2023-06-21,item_10,cat_1
B-to-B,5c27f,2023-08-11,item_21,cat_1
B-to-B,5c27f,2023-08-18,item_19,cat_1
B-to-B,5c27f,2023-08-30,item_17,cat_1
B-to-B,5c27f,2023-09-18,item_24,cat_1
B-to-B,5c27f,2023-10-04,item_17,cat_1
B-to-B,5c27f,2023-10-17,item_13,cat_1
B-to-B,5c27f,2024-01-23,item_15,cat_1
B-to-B,5c27f,2024-01-31,item_17,cat_1
B-to-B,5c27f,2024-02-20,item_19,cat_1
B-to-B,5c27f,2024-02-27,item_10,cat_1
B-to-B,5c27f,2024-03-07,item_19,cat_1
B-to-B,5c27f,2024-04-25,item_22,cat_1
B-to-B,5c27f,2024-05-02,item_19,cat_1
B-to-B,5c27f,2024-06-27,item_17,cat_1
B-to-B,5c27f,2024-08-05,item_19,cat_1
B-to-B,5c27f,2024-08-12,item_10,cat_1
B-to-B,5c27f,2024-08-21,item_21,cat_1
B-to-B,5c27f,2024-09-02,item_10,cat_1
B-to-B,5c27f,2024-09-12,item_17,cat_1
B-to-B,5c27f,2024-09-19,item_19,cat_1
B-to-B,5c27f,2024-09-26,item_24,cat_1
B-to-B,5c27f,2024-10-29,item_13,cat_1
B-to-B,5c27f,2025-01-28,item_10,cat_1
B-to-B,5c27f,2025-02-02,item_10,cat_1
B-to-B,5c27f,2025-02-04,item_11,cat_1
B-to-B,5c27f,2025-02-24,item_19,cat_1
B-to-B,5c27f,2025-04-15,item_10,cat_1
B-to-B,5c27f,2025-06-07,item_19,cat_1
B-to-B,5c27f,2025-09-03,item_17,cat_1
B-to-B,5c27f,2025-09-11,item_10,cat_1
B-to-B,5c27f,2025-09-30,item_24,cat_1
B-to-B,5c27f,2025-11-06,item_10,cat_1
B-to-B,5c27f,2025-11-25,item_17,cat_1
B-to-B,5c27f,2025-12-05,item_24,cat_1
B-to-B,5c27f,2025-12-15,item_13,cat_1
B-to-B,5c27f,2026-01-20,item_26,cat_1
B-to-B,6ac14,2018-12-05,item_24,cat_1
B-to-B,6ac14,2019-02-20,item_10,cat_1
B-to-B,6ac14,2019-03-19,item_10,cat_1
B-to-B,6ac14,2019-03-26,item_10,cat_1
B-to-B,6ac14,2019-04-02,item_10,cat_1
B-to-B,6ac14,2019-04-04,item_10,cat_1
B-to-B,6ac14,2019-04-13,item_10,cat_1
B-to-B,6ac14,2019-04-23,item_10,cat_1
B-to-B,6ac14,2019-04-29,item_10,cat_1
B-to-B,6ac14,2019-05-02,item_11,cat_1
B-to-B,6ac14,2019-05-05,item_10,cat_1
B-to-B,6ac14,2019-05-13,item_10,cat_1
B-to-B,6ac14,2019-05-28,item_10,cat_1
B-to-B,6ac14,2019-06-04,item_10,cat_1
B-to-B,6ac14,2019-06-11,item_10,cat_1
B-to-B,6ac14,2019-06-22,item_10,cat_1
B-to-B,6ac14,2019-06-24,item_10,cat_1
B-to-B,6ac14,2019-06-26,item_12,cat_1
B-to-B,6ac14,2019-07-01,item_10,cat_1
B-to-B,6ac14,2019-07-08,item_10,cat_1
B-to-B,6ac14,2019-08-05,item_10,cat_1
B-to-B,6ac14,2019-08-06,item_10,cat_1
B-to-B,6ac14,2019-08-12,item_10,cat_1
B-to-B,6ac14,2019-08-20,item_10,cat_1
B-to-B,6ac14,2019-08-28,item_10,cat_1
B-to-B,6ac14,2019-09-04,item_10,cat_1
B-to-B,6ac14,2019-09-10,item_10,cat_1
B-to-B,6ac14,2019-09-17,item_10,cat_1
B-to-B,6ac14,2019-09-24,item_10,cat_1
B-to-B,6ac14,2019-09-30,item_10,cat_1
B-to-B,6ac14,2019-10-01,item_10,cat_1
B-to-B,6ac14,2019-10-09,item_10,cat_1
B-to-B,6ac14,2019-10-21,item_10,cat_1
B-to-B,6ac14,2019-10-29,item_10,cat_1
B-to-B,6ac14,2019-11-04,item_10,cat_1
B-to-B,6ac14,2019-11-18,item_10,cat_1
B-to-B,6ac14,2019-11-26,item_10,cat_1
B-to-B,6ac14,2019-12-05,item_10,cat_1
B-to-B,6ac14,2019-12-23,item_10,cat_1
B-to-B,6ac14,2020-01-06,item_10,cat_1
B-to-B,6ac14,2020-01-27,item_10,cat_1
B-to-B,6ac14,2020-02-05,item_10,cat_1
B-to-B,6ac14,2020-03-04,item_10,cat_1
B-to-B,6ac14,2020-05-14,item_10,cat_1
B-to-B,6ac14,2020-05-19,item_10,cat_1
B-to-B,6ac14,2020-05-26,item_10,cat_1
B-to-B,6ac14,2020-06-02,item_10,cat_1
B-to-B,6ac14,2020-06-09,item_10,cat_1
B-to-B,6ac14,2020-06-18,item_10,cat_1
B-to-B,6ac14,2020-06-25,item_10,cat_1
B-to-B,6ac14,2020-06-30,item_10,cat_1
B-to-B,6ac14,2020-07-06,item_10,cat_1
B-to-B,6ac14,2020-07-15,item_10,cat_1
B-to-B,6ac14,2020-08-03,item_10,cat_1
B-to-B,6ac14,2020-08-04,item_10,cat_1
B-to-B,6ac14,2020-08-10,item_10,cat_1
B-to-B,6ac14,2020-08-25,item_10,cat_1
B-to-B,6ac14,2020-08-26,item_10,cat_1
B-to-B,6ac14,2020-09-02,item_10,cat_1
B-to-B,6ac14,2020-09-11,item_10,cat_1
B-to-B,6ac14,2020-09-14,item_10,cat_1
B-to-B,6ac14,2020-09-29,item_10,cat_1
B-to-B,6ac14,2020-09-30,item_10,cat_1
B-to-B,6ac14,2020-10-05,item_10,cat_1
B-to-B,6ac14,2020-10-12,item_10,cat_1
B-to-B,6ac14,2020-10-19,item_10,cat_1
B-to-B,6ac14,2020-10-20,item_24,cat_1
B-to-B,6ac14,2020-11-03,item_10,cat_1
B-to-B,6ac14,2020-11-19,item_10,cat_1
B-to-B,6ac14,2020-12-10,item_10,cat_1
B-to-B,6ac14,2021-03-11,item_10,cat_1
B-to-B,6ac14,2021-03-15,item_10,cat_1
B-to-B,6ac14,2021-03-20,item_10,cat_1
B-to-B,6ac14,2021-03-21,item_12,cat_1
B-to-B,6ac14,2021-03-23,item_24,cat_1
B-to-B,6ac14,2021-03-31,item_10,cat_1
B-to-B,6ac14,2021-04-06,item_10,cat_1
B-to-B,6ac14,2021-05-04,item_10,cat_1
B-to-B,6ac14,2021-05-11,item_10,cat_1
B-to-B,6ac14,2021-05-20,item_10,cat_1
B-to-B,6ac14,2021-06-14,item_10,cat_1
B-to-B,6ac14,2021-06-28,item_10,cat_1
B-to-B,6ac14,2021-07-05,item_10,cat_1
B-to-B,6ac14,2021-07-12,item_10,cat_1
B-to-B,6ac14,2021-07-13,item_19,cat_1
B-to-B,6ac14,2021-08-11,item_10,cat_1
B-to-B,6ac14,2021-08-23,item_10,cat_1
B-to-B,6ac14,2021-08-31,item_10,cat_1
B-to-B,6ac14,2021-09-08,item_10,cat_1
B-to-B,6ac14,2021-09-16,item_10,cat_1
B-to-B,6ac14,2021-09-23,item_10,cat_1
B-to-B,6ac14,2021-10-11,item_10,cat_1
B-to-B,6ac14,2021-10-15,item_21,cat_1
B-to-B,6ac14,2021-10-22,item_10,cat_1
B-to-B,6ac14,2021-11-05,item_10,cat_1
B-to-B,6ac14,2021-11-15,item_10,cat_1
B-to-B,6ac14,2021-11-17,item_10,cat_1
B-to-B,6ac14,2021-11-22,item_10,cat_1
B-to-B,6ac14,2021-11-30,item_10,cat_1
B-to-B,6ac14,2021-12-05,item_24,cat_1
B-to-B,6ac14,2021-12-21,item_10,cat_1
B-to-B,6ac14,2022-01-11,item_10,cat_1
B-to-B,6ac14,2022-01-18,item_12,cat_1
B-to-B,6ac14,2022-01-27,item_10,cat_1
B-to-B,6ac14,2022-02-10,item_10,cat_1
B-to-B,6ac14,2022-02-21,item_10,cat_1
B-to-B,6ac14,2022-03-02,item_10,cat_1
B-to-B,6ac14,2022-03-08,item_10,cat_1
B-to-B,6ac14,2022-03-22,item_10,cat_1
B-to-B,6ac14,2022-03-21,item_10,cat_1
B-to-B,6ac14,2022-03-30,item_10,cat_1
B-to-B,6ac14,2022-04-05,item_10,cat_1
B-to-B,6ac14,2022-04-02,item_22,cat_1
B-to-B,6ac14,2022-04-20,item_10,cat_1
B-to-B,6ac14,2022-04-26,item_10,cat_1
B-to-B,6ac14,2022-05-02,item_10,cat_1
B-to-B,6ac14,2022-05-05,item_10,cat_1
B-to-B,6ac14,2022-05-17,item_10,cat_1
B-to-B,6ac14,2022-05-23,item_10,cat_1
B-to-B,6ac14,2022-05-31,item_10,cat_1
B-to-B,6ac14,2022-06-07,item_10,cat_1
B-to-B,6ac14,2022-06-09,item_19,cat_1
B-to-B,6ac14,2022-06-13,item_10,cat_1
B-to-B,6ac14,2022-06-20,item_10,cat_1
B-to-B,6ac14,2022-06-20,item_13,cat_1
B-to-B,6ac14,2022-06-28,item_10,cat_1
B-to-B,6ac14,2022-07-04,item_10,cat_1
B-to-B,6ac14,2022-07-11,item_10,cat_1
B-to-B,6ac14,2022-08-07,item_10,cat_1
B-to-B,6ac14,2022-08-16,item_10,cat_1
B-to-B,6ac14,2022-08-22,item_17,cat_1
B-to-B,6ac14,2022-08-31,item_10,cat_1
B-to-B,6ac14,2022-09-15,item_21,cat_1
B-to-B,6ac14,2022-09-20,item_10,cat_1
B-to-B,6ac14,2022-09-28,item_10,cat_1
B-to-B,6ac14,2022-09-28,item_19,cat_1
B-to-B,6ac14,2022-10-03,item_10,cat_1
B-to-B,6ac14,2022-10-06,item_10,cat_1
B-to-B,6ac14,2022-10-19,item_24,cat_1
B-to-B,6ac14,2022-10-25,item_10,cat_1
B-to-B,6ac14,2022-11-07,item_10,cat_1
B-to-B,6ac14,2022-11-21,item_10,cat_1
B-to-B,6ac14,2022-11-30,item_10,cat_1
B-to-B,6ac14,2022-12-14,item_12,cat_1
B-to-B,6ac14,2022-12-24,item_10,cat_1
B-to-B,6ac14,2023-01-04,item_10,cat_1
B-to-B,6ac14,2023-01-20,item_10,cat_1
B-to-B,6ac14,2023-01-27,item_24,cat_1
B-to-B,6ac14,2023-02-10,item_10,cat_1
B-to-B,6ac14,2023-02-20,item_10,cat_1
B-to-B,6ac14,2023-03-13,item_10,cat_1
B-to-B,6ac14,2023-03-27,item_19,cat_1
B-to-B,6ac14,2023-03-28,item_10,cat_1
B-to-B,6ac14,2023-04-03,item_10,cat_1
B-to-B,6ac14,2023-04-17,item_10,cat_1
B-to-B,6ac14,2023-05-02,item_10,cat_1
B-to-B,6ac14,2023-05-08,item_10,cat_1
B-to-B,6ac14,2023-05-11,item_17,cat_1
B-to-B,6ac14,2023-05-15,item_10,cat_1
B-to-B,6ac14,2023-05-22,item_10,cat_1
B-to-B,6ac14,2023-05-30,item_10,cat_1
B-to-B,6ac14,2023-05-31,item_10,cat_1
B-to-B,6ac14,2023-06-12,item_10,cat_1
B-to-B,6ac14,2023-06-19,item_10,cat_1
B-to-B,6ac14,2023-06-26,item_10,cat_1
B-to-B,6ac14,2023-07-11,item_10,cat_1
B-to-B,6ac14,2023-08-07,item_10,cat_1
B-to-B,6ac14,2023-08-17,item_10,cat_1
B-to-B,6ac14,2023-08-27,item_17,cat_1
B-to-B,6ac14,2023-09-18,item_13,cat_1
B-to-B,6ac14,2023-09-18,item_24,cat_1
B-to-B,6ac14,2023-09-19,item_10,cat_1
B-to-B,6ac14,2023-11-10,item_10,cat_1
B-to-B,6ac14,2023-11-20,item_10,cat_1
B-to-B,6ac14,2023-12-04,item_10,cat_1
B-to-B,6ac14,2023-12-07,item_19,cat_1
B-to-B,6ac14,2023-12-18,item_10,cat_1
B-to-B,6ac14,2024-01-15,item_10,cat_1
B-to-B,6ac14,2024-01-22,item_10,cat_1
B-to-B,6ac14,2024-01-30,item_10,cat_1
B-to-B,6ac14,2024-02-20,item_10,cat_1
B-to-B,6ac14,2024-03-06,item_03,cat_1
B-to-B,6ac14,2024-03-06,item_10,cat_1
B-to-B,6ac14,2024-03-07,item_10,cat_1
B-to-B,6ac14,2024-03-18,item_10,cat_1
B-to-B,6ac14,2024-03-25,item_10,cat_1
B-to-B,6ac14,2024-04-09,item_10,cat_1
B-to-B,6ac14,2024-04-30,item_10,cat_1
B-to-B,6ac14,2024-05-03,item_10,cat_1
B-to-B,6ac14,2024-05-28,item_10,cat_1
B-to-B,6ac14,2024-06-17,item_10,cat_1
B-to-B,6ac14,2024-06-29,item_10,cat_1
B-to-B,6ac14,2024-07-17,item_10,cat_1
B-to-B,6ac14,2024-08-06,item_10,cat_1
B-to-B,6ac14,2024-09-02,item_10,cat_1
B-to-B,6ac14,2024-09-18,item_10,cat_1
B-to-B,6ac14,2024-09-24,item_21,cat_1
B-to-B,6ac14,2024-10-24,item_10,cat_1
B-to-B,6ac14,2024-11-11,item_10,cat_1
B-to-B,6ac14,2024-12-13,item_10,cat_1
B-to-B,6ac14,2025-01-04,item_10,cat_1
B-to-B,6ac14,2025-01-30,item_10,cat_1
B-to-B,6ac14,2025-02-06,item_17,cat_1
B-to-B,6ac14,2025-02-17,item_10,cat_1
B-to-B,6ac14,2025-03-14,item_10,cat_1
B-to-B,6ac14,2025-04-01,item_10,cat_1
B-to-B,6ac14,2025-04-16,item_13,cat_1
B-to-B,6ac14,2025-05-06,item_10,cat_1
B-to-B,6ac14,2025-06-06,item_10,cat_1
B-to-B,6ac14,2025-06-16,item_10,cat_1
B-to-B,6ac14,2025-07-08,item_10,cat_1
B-to-B,6ac14,2025-08-04,item_10,cat_1
B-to-B,6ac14,2025-09-02,item_10,cat_1
B-to-B,6ac14,2025-09-09,item_17,cat_1
B-to-B,6ac14,2025-09-26,item_24,cat_1
B-to-B,6ac14,2025-10-09,item_19,cat_1
B-to-B,6ac14,2025-10-23,item_10,cat_1
B-to-B,6ac14,2025-11-03,item_10,cat_1
B-to-B,6ac14,2025-11-26,item_10,cat_1
B-to-B,6ac14,2025-12-01,item_10,cat_1
B-to-B,6ac14,2025-12-11,item_10,cat_1
B-to-B,6ac14,2025-12-21,item_10,cat_1
B-to-B,6ac14,2026-01-07,item_10,cat_1
B-to-B,6ac14,2026-01-22,item_10,cat_1
B-to-B,29ccd,2018-07-03,item_10,cat_1
B-to-B,29ccd,2018-08-06,item_10,cat_1
B-to-B,29ccd,2018-08-13,item_10,cat_1
B-to-B,29ccd,2018-08-30,item_17,cat_1
B-to-B,29ccd,2018-09-05,item_24,cat_1
B-to-B,29ccd,2018-09-12,item_10,cat_1
B-to-B,29ccd,2018-09-13,item_13,cat_1
B-to-B,29ccd,2018-09-18,item_10,cat_1
B-to-B,29ccd,2018-09-21,item_24,cat_1
B-to-B,29ccd,2018-10-02,item_10,cat_1
B-to-B,29ccd,2018-10-09,item_10,cat_1
B-to-B,29ccd,2018-10-08,item_17,cat_1
B-to-B,29ccd,2018-10-10,item_21,cat_1
B-to-B,29ccd,2018-10-11,item_19,cat_1
B-to-B,29ccd,2018-10-08,item_12,cat_1
B-to-B,29ccd,2018-10-22,item_10,cat_1
B-to-B,29ccd,2018-11-12,item_10,cat_1
B-to-B,29ccd,2018-12-04,item_17,cat_1
B-to-B,29ccd,2019-01-07,item_10,cat_1
B-to-B,29ccd,2019-01-29,item_17,cat_1
B-to-B,29ccd,2019-03-12,item_10,cat_1
B-to-B,29ccd,2019-03-14,item_10,cat_1
B-to-B,29ccd,2019-03-26,item_10,cat_1
B-to-B,29ccd,2019-04-02,item_13,cat_1
B-to-B,29ccd,2019-04-15,item_10,cat_1
B-to-B,29ccd,2019-04-27,item_10,cat_1
B-to-B,29ccd,2019-05-16,item_10,cat_1
B-to-B,29ccd,2019-06-03,item_10,cat_1
B-to-B,29ccd,2019-07-05,item_10,cat_1
B-to-B,29ccd,2019-07-08,item_10,cat_1
B-to-B,29ccd,2019-08-07,item_10,cat_1
B-to-B,29ccd,2019-08-08,item_21,cat_1
B-to-B,29ccd,2019-08-15,item_13,cat_1
B-to-B,29ccd,2019-08-27,item_21,cat_1
B-to-B,29ccd,2019-08-29,item_11,cat_1
B-to-B,29ccd,2019-09-24,item_10,cat_1
B-to-B,29ccd,2019-09-26,item_24,cat_1
B-to-B,29ccd,2019-10-15,item_10,cat_1
B-to-B,29ccd,2019-10-23,item_10,cat_1
B-to-B,29ccd,2019-11-04,item_10,cat_1
B-to-B,29ccd,2019-11-12,item_10,cat_1
B-to-B,29ccd,2019-12-02,item_10,cat_1
B-to-B,29ccd,2019-12-23,item_10,cat_1
B-to-B,29ccd,2020-01-26,item_10,cat_1
B-to-B,29ccd,2020-01-29,item_19,cat_1
B-to-B,29ccd,2020-02-10,item_10,cat_1
B-to-B,29ccd,2020-02-12,item_19,cat_1
B-to-B,29ccd,2020-02-26,item_10,cat_1
B-to-B,29ccd,2020-03-09,item_10,cat_1
B-to-B,29ccd,2020-06-26,item_10,cat_1
B-to-B,29ccd,2020-06-30,item_10,cat_1
B-to-B,29ccd,2020-07-01,item_10,cat_1
B-to-B,29ccd,2020-07-15,item_10,cat_1
B-to-B,29ccd,2020-08-11,item_10,cat_1
B-to-B,29ccd,2020-08-13,item_10,cat_1
B-to-B,29ccd,2020-09-18,item_10,cat_1
B-to-B,29ccd,2020-09-17,item_10,cat_1
B-to-B,29ccd,2020-10-05,item_10,cat_1
B-to-B,29ccd,2020-10-12,item_10,cat_1
B-to-B,29ccd,2020-11-19,item_10,cat_1
B-to-B,29ccd,2020-11-26,item_10,cat_1
B-to-B,29ccd,2020-12-10,item_10,cat_1
B-to-B,29ccd,2021-01-12,item_10,cat_1
B-to-B,29ccd,2021-02-23,item_10,cat_1
B-to-B,29ccd,2021-02-25,item_12,cat_1
B-to-B,29ccd,2021-03-17,item_10,cat_1
B-to-B,29ccd,2021-03-24,item_21,cat_1
B-to-B,29ccd,2021-04-22,item_10,cat_1
B-to-B,29ccd,2021-05-04,item_10,cat_1
B-to-B,29ccd,2021-05-19,item_21,cat_1
B-to-B,29ccd,2021-06-16,item_19,cat_1
B-to-B,29ccd,2021-06-29,item_10,cat_1
B-to-B,29ccd,2021-06-30,item_10,cat_1
B-to-B,29ccd,2021-06-30,item_12,cat_1
B-to-B,29ccd,2021-07-06,item_10,cat_1
B-to-B,29ccd,2021-08-10,item_21,cat_1
B-to-B,29ccd,2021-08-12,item_10,cat_1
B-to-B,29ccd,2021-08-13,item_21,cat_1
B-to-B,29ccd,2021-08-17,item_10,cat_1
B-to-B,29ccd,2021-08-24,item_10,cat_1
B-to-B,29ccd,2021-09-08,item_24,cat_1
B-to-B,29ccd,2021-09-22,item_21,cat_1
B-to-B,29ccd,2021-10-04,item_13,cat_1
B-to-B,29ccd,2021-10-19,item_10,cat_1
B-to-B,29ccd,2021-10-26,item_10,cat_1
B-to-B,29ccd,2021-11-01,item_10,cat_1
B-to-B,29ccd,2021-11-15,item_10,cat_1
B-to-B,29ccd,2021-12-21,item_10,cat_1
B-to-B,29ccd,2022-01-11,item_10,cat_1
B-to-B,29ccd,2022-02-08,item_24,cat_1
B-to-B,29ccd,2022-02-21,item_10,cat_1
B-to-B,29ccd,2022-03-08,item_10,cat_1
B-to-B,29ccd,2022-03-09,item_10,cat_1
B-to-B,29ccd,2022-03-24,item_10,cat_1
B-to-B,29ccd,2022-03-30,item_10,cat_1
B-to-B,29ccd,2022-04-14,item_10,cat_1
B-to-B,29ccd,2022-04-21,item_10,cat_1
B-to-B,29ccd,2022-04-28,item_10,cat_1
B-to-B,29ccd,2022-05-05,item_10,cat_1
B-to-B,29ccd,2022-05-23,item_10,cat_1
B-to-B,29ccd,2022-06-02,item_22,cat_1
B-to-B,29ccd,2022-06-14,item_10,cat_1
B-to-B,29ccd,2022-06-22,item_25,cat_1
B-to-B,29ccd,2022-06-28,item_10,cat_1
B-to-B,29ccd,2022-08-17,item_10,cat_1
B-to-B,29ccd,2022-08-23,item_21,cat_1
B-to-B,29ccd,2022-08-30,item_17,cat_1
B-to-B,29ccd,2022-09-09,item_10,cat_1
B-to-B,29ccd,2022-09-04,item_21,cat_1
B-to-B,29ccd,2022-09-13,item_10,cat_1
B-to-B,29ccd,2022-09-21,item_24,cat_1
B-to-B,29ccd,2022-09-27,item_21,cat_1
B-to-B,29ccd,2022-10-05,item_17,cat_1
B-to-B,29ccd,2022-10-12,item_10,cat_1
B-to-B,29ccd,2022-10-27,item_10,cat_1
B-to-B,29ccd,2022-11-21,item_10,cat_1
B-to-B,29ccd,2023-01-16,item_10,cat_1
B-to-B,29ccd,2023-02-21,item_10,cat_1
B-to-B,29ccd,2023-02-24,item_24,cat_1
B-to-B,29ccd,2023-03-06,item_10,cat_1
B-to-B,29ccd,2023-03-17,item_17,cat_1
B-to-B,29ccd,2023-03-29,item_10,cat_1
B-to-B,29ccd,2023-03-27,item_24,cat_1
B-to-B,29ccd,2023-04-11,item_22,cat_1
B-to-B,29ccd,2023-04-25,item_10,cat_1
B-to-B,29ccd,2023-05-02,item_10,cat_1
B-to-B,29ccd,2023-05-30,item_10,cat_1
B-to-B,29ccd,2023-06-27,item_10,cat_1
B-to-B,29ccd,2023-07-04,item_10,cat_1
B-to-B,29ccd,2023-07-20,item_13,cat_1
B-to-B,29ccd,2023-08-22,item_10,cat_1
B-to-B,29ccd,2023-08-22,item_17,cat_1
B-to-B,29ccd,2023-09-12,item_10,cat_1
B-to-B,29ccd,2023-09-18,item_10,cat_1
B-to-B,29ccd,2023-09-22,item_10,cat_1
B-to-B,29ccd,2023-09-26,item_10,cat_1
B-to-B,29ccd,2023-10-10,item_10,cat_1
B-to-B,29ccd,2023-11-09,item_10,cat_1
B-to-B,29ccd,2023-11-20,item_10,cat_1
B-to-B,29ccd,2023-12-12,item_10,cat_1
B-to-B,29ccd,2024-01-22,item_10,cat_1
B-to-B,29ccd,2024-02-01,item_17,cat_1
B-to-B,29ccd,2024-02-02,item_24,cat_1
B-to-B,29ccd,2024-02-14,item_21,cat_1
B-to-B,29ccd,2024-03-11,item_10,cat_1
B-to-B,29ccd,2024-04-08,item_10,cat_1
B-to-B,29ccd,2024-05-03,item_12,cat_1
B-to-B,29ccd,2024-05-13,item_10,cat_1
B-to-B,29ccd,2024-06-06,item_25,cat_1
B-to-B,29ccd,2024-06-22,item_10,cat_1
B-to-B,29ccd,2024-08-15,item_17,cat_1
B-to-B,29ccd,2024-08-27,item_10,cat_1
B-to-B,29ccd,2024-09-12,item_10,cat_1
B-to-B,29ccd,2024-09-16,item_10,cat_1
B-to-B,29ccd,2024-09-18,item_10,cat_1
B-to-B,29ccd,2024-10-01,item_10,cat_1
B-to-B,29ccd,2024-10-01,item_17,cat_1
B-to-B,29ccd,2024-10-08,item_10,cat_1
B-to-B,29ccd,2024-10-18,item_10,cat_1
B-to-B,29ccd,2024-10-23,item_10,cat_1
B-to-B,29ccd,2024-11-05,item_17,cat_1
B-to-B,29ccd,2024-11-11,item_10,cat_1
B-to-B,29ccd,2025-01-06,item_10,cat_1
B-to-B,29ccd,2025-01-09,item_17,cat_1
B-to-B,29ccd,2025-02-05,item_10,cat_1
B-to-B,29ccd,2025-02-24,item_10,cat_1
B-to-B,29ccd,2025-03-17,item_13,cat_1
B-to-B,29ccd,2025-03-20,item_10,cat_1
B-to-B,29ccd,2025-04-08,item_10,cat_1
B-to-B,29ccd,2025-05-13,item_21,cat_1
B-to-B,29ccd,2025-09-11,item_21,cat_1
B-to-B,29ccd,2025-09-22,item_10,cat_1
